diag_type,time_point,feature_type,rank,feature
ischemia,0,blood,26,blood_White blood cell (leukocyte) count
ischemia,0,blood,27,blood_Direct bilirubin
ischemia,0,blood,28,blood_Monocyte percentage
ischemia,0,blood,29,blood_Mean corpuscular haemoglobin
ischemia,0,blood,30,blood_Eosinophill percentage
ischemia,0,blood,31,blood_Alanine aminotransferase
ischemia,0,blood,32,blood_Alkaline phosphatase
ischemia,0,blood,33,blood_Reticulocyte percentage
ischemia,0,blood,34,blood_Albumin
ischemia,0,blood,35,blood_C-reactive protein
ischemia,0,blood,36,blood_Calcium
ischemia,0,blood,37,blood_Cystatin C
ischemia,0,blood,38,blood_Oestradiol
ischemia,0,blood,39,blood_Phosphate
ischemia,0,blood,40,blood_Rheumatoid factor
ischemia,0,blood,41,blood_Total protein
ischemia,0,blood,42,blood_Triglycerides
ischemia,0,blood,43,blood_Urate
ischemia,0,blood,44,blood_Urea
ischemia,0,blood,45,blood_Reticulocyte count
ischemia,0,blood,46,blood_Vitamin D
ischemia,0,blood,47,blood_Basophill count
ischemia,0,blood,48,blood_Eosinophill count
ischemia,0,blood,49,blood_High light scatter reticulocyte percentage
ischemia,0,blood,50,blood_Platelet distribution width
ischemia,0,combined,1,olink_ren
ischemia,0,combined,2,blood_Cholesterol
ischemia,0,combined,3,olink_erbb3
ischemia,0,combined,4,olink_ntprobnp
ischemia,0,combined,5,olink_eddm3b
ischemia,0,combined,6,blood_LDL direct
ischemia,0,combined,7,olink_ldlr
ischemia,0,combined,8,olink_lilra2
ischemia,0,combined,9,olink_qpct
ischemia,0,combined,10,olink_plat
ischemia,0,combined,11,olink_nppb
ischemia,0,combined,12,olink_relt
ischemia,0,combined,13,olink_gdf15
ischemia,0,combined,14,olink_cd14
ischemia,0,combined,15,olink_cpm
ischemia,0,combined,16,olink_pspn
ischemia,0,combined,17,olink_anxa2
ischemia,0,combined,18,olink_cope
ischemia,0,combined,19,olink_nectin2
ischemia,0,combined,20,olink_igfbp3
ischemia,0,combined,21,olink_tex101
ischemia,0,combined,22,olink_pcsk9
ischemia,0,combined,23,olink_tnfrsf12a
ischemia,0,combined,24,olink_il1a
ischemia,0,combined,25,olink_atxn10
ischemia,0,combined,26,olink_ccl20
ischemia,0,combined,27,olink_entpd2
ischemia,0,combined,28,olink_fam171b
ischemia,0,combined,29,olink_ace2
ischemia,0,combined,30,blood_HDL cholesterol
ischemia,0,combined,31,olink_icoslg
ischemia,0,combined,32,olink_fgfr2
ischemia,0,combined,33,olink_tbc1d17
ischemia,0,combined,34,olink_tnr
ischemia,0,combined,35,olink_ctsh
ischemia,0,combined,36,blood_Glycated haemoglobin (HbA1c)
ischemia,0,combined,37,olink_hebp1
ischemia,0,combined,38,olink_pga4
ischemia,0,combined,39,olink_ifngr1
ischemia,0,combined,40,olink_il7r
ischemia,0,combined,41,olink_egfr
ischemia,0,combined,42,olink_blvrb
ischemia,0,combined,43,olink_cfb
ischemia,0,combined,44,olink_lgals4
ischemia,0,combined,45,olink_mdm1
ischemia,0,combined,46,olink_stx16
ischemia,0,combined,47,olink_insr
ischemia,0,combined,48,olink_b4gat1
ischemia,0,combined,49,blood_Basophill percentage
ischemia,0,combined,50,blood_Red blood cell (erythrocyte) count
ischemia,1,protein,1,olink_ptprc
ischemia,1,protein,2,olink_pcsk7
ischemia,1,protein,3,olink_flt4
ischemia,1,protein,4,olink_hyal1
ischemia,1,protein,5,olink_cdhr2
ischemia,1,protein,6,olink_gdf15
ischemia,1,protein,7,olink_meltf
ischemia,1,protein,8,olink_ntprobnp
ischemia,1,protein,9,olink_nppb
ischemia,1,protein,10,olink_klrk1
ischemia,1,protein,11,olink_prss2
ischemia,1,protein,12,olink_cfd
ischemia,1,protein,13,olink_ptrhd1
ischemia,1,protein,14,olink_ceacam16
ischemia,1,protein,15,olink_ace
ischemia,1,protein,16,olink_c5
ischemia,1,protein,17,olink_hnmt
ischemia,1,protein,18,olink_crip2
ischemia,1,protein,19,olink_calca
ischemia,1,protein,20,olink_fcamr
ischemia,1,protein,21,olink_nup50
ischemia,1,protein,22,olink_ncam1
ischemia,1,protein,23,olink_ncam2
ischemia,1,protein,24,olink_ctso
ischemia,1,protein,25,olink_clec3b
ischemia,1,protein,26,olink_slitrk2
ischemia,1,protein,27,olink_itih1
ischemia,1,protein,28,olink_kcnc4
ischemia,1,protein,29,olink_ache
ischemia,1,protein,30,olink_rab6b
ischemia,1,protein,31,olink_adcyap1r1
ischemia,1,protein,32,olink_cd244
ischemia,1,protein,33,olink_ccl23
ischemia,1,protein,34,olink_ctsf
ischemia,1,protein,35,olink_igfbp6
ischemia,1,protein,36,olink_enox2
ischemia,1,protein,37,olink_rcor1
ischemia,1,protein,38,olink_spint3
ischemia,1,protein,39,olink_nrp2
ischemia,1,protein,40,olink_cd28
ischemia,1,protein,41,olink_vsig2
ischemia,1,protein,42,olink_fgf21
ischemia,1,protein,43,olink_cplx2
ischemia,1,protein,44,olink_mllt1
ischemia,1,protein,45,olink_sct
ischemia,1,protein,46,olink_ang
ischemia,1,protein,47,olink_pklr
ischemia,1,protein,48,olink_lyve1
ischemia,1,protein,49,olink_itgb2
ischemia,1,protein,50,olink_icoslg
ischemia,1,blood,1,blood_Total bilirubin
ischemia,1,blood,2,blood_Reticulocyte count
ischemia,1,blood,3,blood_Cholesterol
ischemia,1,blood,4,blood_Immature reticulocyte fraction
ischemia,1,blood,5,blood_Red blood cell (erythrocyte) count
ischemia,1,blood,6,blood_Direct bilirubin
ischemia,1,blood,7,blood_Urate
ischemia,1,blood,8,blood_Haematocrit percentage
ischemia,1,blood,9,blood_C-reactive protein
ischemia,1,blood,10,blood_Total protein
ischemia,1,blood,11,blood_High light scatter reticulocyte percentage
ischemia,1,blood,12,blood_IGF-1
ischemia,1,blood,13,blood_Eosinophill percentage
ischemia,1,blood,14,blood_Lymphocyte percentage
ischemia,1,blood,15,blood_HDL cholesterol
ischemia,1,blood,16,blood_Phosphate
ischemia,1,blood,17,blood_Apolipoprotein B
ischemia,1,blood,18,blood_Urea
ischemia,1,blood,19,blood_Apolipoprotein A
ischemia,1,blood,20,blood_Calcium
ischemia,1,blood,21,blood_White blood cell (leukocyte) count
ischemia,1,blood,22,blood_Reticulocyte percentage
ischemia,1,blood,23,blood_Alkaline phosphatase
ischemia,1,blood,24,blood_Albumin
ischemia,1,blood,25,blood_Alanine aminotransferase
ischemia,1,blood,26,blood_Oestradiol
ischemia,1,blood,27,blood_Triglycerides
ischemia,1,blood,28,blood_Rheumatoid factor
ischemia,1,blood,29,blood_SHBG
ischemia,1,blood,30,blood_Testosterone
ischemia,1,blood,31,blood_Glycated haemoglobin (HbA1c)
ischemia,1,blood,32,blood_Glucose
ischemia,1,blood,33,blood_Gamma glutamyltransferase
ischemia,1,blood,34,blood_Lipoprotein A
ischemia,1,blood,35,blood_Cystatin C
ischemia,1,blood,36,blood_Creatinine
ischemia,1,blood,37,blood_LDL direct
ischemia,1,blood,38,blood_Mean sphered cell volume
ischemia,1,blood,39,blood_Monocyte count
ischemia,1,blood,40,blood_Monocyte percentage
ischemia,1,blood,41,blood_Neutrophill count
ischemia,1,blood,42,blood_Neutrophill percentage
ischemia,1,blood,43,blood_Nucleated red blood cell count
ischemia,1,blood,44,blood_Nucleated red blood cell percentage
ischemia,1,blood,45,blood_Platelet count
ischemia,1,blood,46,blood_Platelet distribution width
ischemia,1,blood,47,blood_Red blood cell (erythrocyte) distribution width
ischemia,1,blood,48,blood_Platelet crit
ischemia,1,blood,49,blood_Aspartate aminotransferase
ischemia,1,blood,50,blood_Vitamin D
ischemia,1,combined,1,olink_ptprc
ischemia,1,combined,2,olink_pcsk7
ischemia,1,combined,3,olink_flt4
ischemia,1,combined,4,olink_hyal1
ischemia,1,combined,5,olink_cdhr2
ischemia,1,combined,6,olink_gdf15
ischemia,1,combined,7,olink_meltf
ischemia,1,combined,8,olink_ntprobnp
ischemia,1,combined,9,olink_nppb
ischemia,1,combined,10,olink_klrk1
ischemia,1,combined,11,olink_prss2
ischemia,1,combined,12,olink_cfd
ischemia,1,combined,13,olink_ptrhd1
ischemia,1,combined,14,olink_ceacam16
ischemia,1,combined,15,olink_ace
ischemia,1,combined,16,blood_Total bilirubin
ischemia,1,combined,17,olink_c5
ischemia,1,combined,18,blood_Reticulocyte count
ischemia,1,combined,19,olink_hnmt
ischemia,1,combined,20,olink_crip2
ischemia,1,combined,21,olink_calca
ischemia,1,combined,22,olink_fcamr
ischemia,1,combined,23,olink_nup50
ischemia,1,combined,24,olink_ncam1
ischemia,1,combined,25,olink_ncam2
ischemia,1,combined,26,olink_ctso
ischemia,1,combined,27,olink_clec3b
ischemia,1,combined,28,olink_slitrk2
ischemia,1,combined,29,olink_itih1
ischemia,1,combined,30,olink_kcnc4
ischemia,1,combined,31,olink_ache
ischemia,1,combined,32,olink_rab6b
ischemia,1,combined,33,olink_adcyap1r1
ischemia,1,combined,34,olink_cd244
ischemia,1,combined,35,olink_ccl23
ischemia,1,combined,36,olink_ctsf
ischemia,1,combined,37,olink_igfbp6
ischemia,1,combined,38,olink_enox2
ischemia,1,combined,39,olink_rcor1
ischemia,1,combined,40,blood_Cholesterol
ischemia,1,combined,41,olink_spint3
ischemia,1,combined,42,olink_nrp2
ischemia,1,combined,43,olink_cd28
ischemia,1,combined,44,olink_vsig2
ischemia,1,combined,45,olink_fgf21
ischemia,1,combined,46,olink_cplx2
ischemia,1,combined,47,olink_mllt1
ischemia,1,combined,48,olink_sct
ischemia,1,combined,49,olink_ang
ischemia,1,combined,50,olink_pklr
ischemia,2,protein,1,olink_gdf15
ischemia,2,protein,2,olink_eda2r
ischemia,2,protein,3,olink_mrpl58
ischemia,2,protein,4,olink_lhb
ischemia,2,protein,5,olink_il6st
ischemia,2,protein,6,olink_bnip3l
ischemia,2,protein,7,olink_timp3
ischemia,2,protein,8,olink_cdhr2
ischemia,2,protein,9,olink_calca
ischemia,2,protein,10,olink_exosc10
ischemia,2,protein,11,olink_snap29
ischemia,2,protein,12,olink_ppm1a
ischemia,2,protein,13,olink_ggt1
ischemia,2,protein,14,olink_ntprobnp
ischemia,2,protein,15,olink_acrv1
ischemia,2,protein,16,olink_f2
ischemia,2,protein,17,olink_rpl14
ischemia,2,protein,18,olink_serpina7
ischemia,2,protein,19,olink_lbp
ischemia,2,protein,20,olink_il18rap
ischemia,2,protein,21,olink_nrcam
ischemia,2,protein,22,olink_efcab2
ischemia,2,protein,23,olink_thpo
ischemia,2,protein,24,olink_cdc27
ischemia,2,protein,25,olink_ccl17
ischemia,2,protein,26,olink_fgfbp1
ischemia,2,protein,27,olink_spint2
ischemia,2,protein,28,olink_klrb1
ischemia,2,protein,29,olink_pglyrp2
ischemia,2,protein,30,olink_sct
ischemia,2,protein,31,olink_il4r
ischemia,2,protein,32,olink_mme
ischemia,2,protein,33,olink_lgals4
ischemia,2,protein,34,olink_edar
ischemia,2,protein,35,olink_ache
ischemia,2,protein,36,olink_fam3c
ischemia,2,protein,37,olink_armcx2
ischemia,2,protein,38,olink_cat
ischemia,2,protein,39,olink_npr1
ischemia,2,protein,40,olink_tef
ischemia,2,protein,41,olink_klk3
ischemia,2,protein,42,olink_lypla2
ischemia,2,protein,43,olink_baiap2
ischemia,2,protein,44,olink_hyal1
ischemia,2,protein,45,olink_efcab14
ischemia,2,protein,46,olink_serpina4
ischemia,2,protein,47,olink_clstn3
ischemia,2,protein,48,olink_atf4
ischemia,2,protein,49,olink_xg
ischemia,2,protein,50,olink_il1rl1
ischemia,2,blood,1,blood_Total bilirubin
ischemia,2,blood,2,blood_Mean reticulocyte volume
ischemia,2,blood,3,blood_Testosterone
ischemia,2,blood,4,blood_Direct bilirubin
ischemia,2,blood,5,blood_Reticulocyte count
ischemia,2,blood,6,blood_Vitamin D
ischemia,2,blood,7,blood_High light scatter reticulocyte percentage
ischemia,2,blood,8,blood_Mean sphered cell volume
ischemia,2,blood,9,blood_Mean corpuscular haemoglobin concentration
ischemia,2,blood,10,blood_Cystatin C
ischemia,2,blood,11,blood_Urate
ischemia,2,blood,12,blood_Immature reticulocyte fraction
ischemia,2,blood,13,blood_Creatinine
ischemia,2,blood,14,blood_Lipoprotein A
ischemia,2,blood,15,blood_Lymphocyte percentage
ischemia,2,blood,16,blood_Mean corpuscular haemoglobin
ischemia,2,blood,17,blood_Red blood cell (erythrocyte) count
ischemia,2,blood,18,blood_High light scatter reticulocyte count
ischemia,2,blood,19,blood_Cholesterol
ischemia,2,blood,20,blood_SHBG
ischemia,2,blood,21,blood_Haemoglobin concentration
ischemia,2,blood,22,blood_Mean corpuscular volume
ischemia,2,blood,23,blood_Haematocrit percentage
ischemia,2,blood,24,blood_Glycated haemoglobin (HbA1c)
ischemia,2,blood,25,blood_Calcium
ischemia,2,blood,26,blood_Total protein
ischemia,2,blood,27,blood_Platelet count
ischemia,2,blood,28,blood_Urea
ischemia,2,blood,29,blood_Alanine aminotransferase
ischemia,2,blood,30,blood_Aspartate aminotransferase
ischemia,2,blood,31,blood_Apolipoprotein B
ischemia,2,blood,32,blood_Apolipoprotein A
ischemia,2,blood,33,blood_Alkaline phosphatase
ischemia,2,blood,34,blood_Albumin
ischemia,2,blood,35,blood_White blood cell (leukocyte) count
ischemia,2,blood,36,blood_Lymphocyte count
ischemia,2,blood,37,blood_Platelet crit
ischemia,2,blood,38,blood_Platelet distribution width
ischemia,2,blood,39,blood_Red blood cell (erythrocyte) distribution width
ischemia,2,blood,40,blood_Mean platelet (thrombocyte) volume
ischemia,2,blood,41,blood_Monocyte count
ischemia,2,blood,42,blood_Monocyte percentage
ischemia,2,blood,43,blood_Neutrophill percentage
ischemia,2,blood,44,blood_Eosinophill percentage
ischemia,2,blood,45,blood_Eosinophill count
ischemia,2,blood,46,blood_Basophill percentage
ischemia,2,blood,47,blood_Basophill count
ischemia,2,blood,48,blood_Reticulocyte percentage
ischemia,2,blood,49,blood_Glucose
ischemia,2,blood,50,blood_Gamma glutamyltransferase
ischemia,2,combined,1,olink_gdf15
ischemia,2,combined,2,olink_eda2r
ischemia,2,combined,3,olink_mrpl58
ischemia,2,combined,4,olink_lhb
ischemia,2,combined,5,olink_il6st
ischemia,2,combined,6,olink_bnip3l
ischemia,2,combined,7,olink_timp3
ischemia,2,combined,8,olink_cdhr2
ischemia,2,combined,9,olink_calca
ischemia,2,combined,10,olink_exosc10
ischemia,2,combined,11,blood_Total bilirubin
ischemia,2,combined,12,olink_snap29
ischemia,2,combined,13,olink_ppm1a
ischemia,2,combined,14,olink_ggt1
ischemia,2,combined,15,olink_ntprobnp
ischemia,2,combined,16,olink_acrv1
ischemia,2,combined,17,olink_f2
ischemia,2,combined,18,olink_rpl14
ischemia,2,combined,19,olink_serpina7
ischemia,2,combined,20,olink_lbp
ischemia,2,combined,21,olink_il18rap
ischemia,2,combined,22,olink_nrcam
ischemia,2,combined,23,olink_efcab2
ischemia,2,combined,24,olink_thpo
ischemia,2,combined,25,olink_cdc27
ischemia,2,combined,26,olink_ccl17
ischemia,2,combined,27,olink_fgfbp1
ischemia,2,combined,28,blood_Mean reticulocyte volume
ischemia,2,combined,29,olink_spint2
ischemia,2,combined,30,olink_klrb1
ischemia,2,combined,31,olink_pglyrp2
ischemia,2,combined,32,olink_sct
ischemia,2,combined,33,olink_il4r
ischemia,2,combined,34,olink_mme
ischemia,2,combined,35,olink_lgals4
ischemia,2,combined,36,olink_edar
ischemia,2,combined,37,olink_ache
ischemia,2,combined,38,olink_fam3c
ischemia,2,combined,39,olink_armcx2
ischemia,2,combined,40,olink_cat
ischemia,2,combined,41,olink_npr1
ischemia,2,combined,42,olink_tef
ischemia,2,combined,43,olink_klk3
ischemia,2,combined,44,olink_lypla2
ischemia,2,combined,45,olink_baiap2
ischemia,2,combined,46,olink_hyal1
ischemia,2,combined,47,olink_efcab14
ischemia,2,combined,48,olink_serpina4
ischemia,2,combined,49,olink_clstn3
ischemia,2,combined,50,olink_atf4
ischemia,5,protein,1,olink_gdf15
ischemia,5,protein,2,olink_tnfrsf10b
ischemia,5,protein,3,olink_cdhr2
ischemia,5,protein,4,olink_mmp12
ischemia,5,protein,5,olink_cst5
ischemia,5,protein,6,olink_ntprobnp
ischemia,5,protein,7,olink_fcar
ischemia,5,protein,8,olink_cntn2
ischemia,5,protein,9,olink_lrfn2
ischemia,5,protein,10,olink_clec4c
ischemia,5,protein,11,olink_pi16
ischemia,5,protein,12,olink_eri1
ischemia,5,protein,13,olink_vmo1
ischemia,5,protein,14,olink_itga2
ischemia,5,protein,15,olink_il16
ischemia,5,protein,16,olink_fshb
ischemia,5,protein,17,olink_lilra5
ischemia,5,protein,18,olink_ly6d
ischemia,5,protein,19,olink_nos2
ischemia,5,protein,20,olink_map4k5
ischemia,5,protein,21,olink_ogn
ischemia,5,protein,22,olink_pde4d
ischemia,5,protein,23,olink_tff2
ischemia,5,protein,24,olink_lrrc25
ischemia,5,protein,25,olink_fas
ischemia,5,protein,26,olink_sct
ischemia,5,protein,27,olink_pglyrp4
ischemia,5,protein,28,olink_mmp7
ischemia,5,protein,29,olink_pon2
ischemia,5,protein,30,olink_atp5po
ischemia,5,protein,31,olink_klrb1
ischemia,5,protein,32,olink_art3
ischemia,5,protein,33,olink_adgrg2
ischemia,5,protein,34,olink_cdc123
ischemia,5,protein,35,olink_ren
ischemia,5,protein,36,olink_hgf
ischemia,5,protein,37,olink_nppb
ischemia,5,protein,38,olink_eif2s2
ischemia,5,protein,39,olink_egln1
ischemia,5,protein,40,olink_col18a1
ischemia,5,protein,41,olink_klk4
ischemia,5,protein,42,olink_notch1
ischemia,5,protein,43,olink_sh3gl3
ischemia,5,protein,44,olink_ace2
ischemia,5,protein,45,olink_mpi
ischemia,5,protein,46,olink_naprt
ischemia,5,protein,47,olink_mdga1
ischemia,5,protein,48,olink_il6
ischemia,5,protein,49,olink_furin
ischemia,5,protein,50,olink_impg1
ischemia,5,blood,1,blood_Gamma glutamyltransferase
ischemia,5,blood,2,blood_Urate
ischemia,5,blood,3,blood_Aspartate aminotransferase
ischemia,5,blood,4,blood_Cystatin C
ischemia,5,blood,5,blood_Testosterone
ischemia,5,blood,6,blood_Haematocrit percentage
ischemia,5,blood,7,blood_Red blood cell (erythrocyte) distribution width
ischemia,5,blood,8,blood_Urea
ischemia,5,blood,9,blood_IGF-1
ischemia,5,blood,10,blood_Triglycerides
ischemia,5,blood,11,blood_Lymphocyte count
ischemia,5,blood,12,blood_Lipoprotein A
ischemia,5,blood,13,blood_LDL direct
ischemia,5,blood,14,blood_HDL cholesterol
ischemia,5,blood,15,blood_Red blood cell (erythrocyte) count
ischemia,5,blood,16,blood_Mean corpuscular haemoglobin
ischemia,5,blood,17,blood_Creatinine
ischemia,5,blood,18,blood_Haemoglobin concentration
ischemia,5,blood,19,blood_Mean sphered cell volume
ischemia,5,blood,20,blood_High light scatter reticulocyte count
ischemia,5,blood,21,blood_Monocyte count
ischemia,5,blood,22,blood_Direct bilirubin
ischemia,5,blood,23,blood_Cholesterol
ischemia,5,blood,24,blood_Lymphocyte percentage
ischemia,5,blood,25,blood_Glycated haemoglobin (HbA1c)
ischemia,5,blood,26,blood_Apolipoprotein B
ischemia,5,blood,27,blood_Phosphate
ischemia,5,blood,28,blood_Total protein
ischemia,5,blood,29,blood_Neutrophill percentage
ischemia,5,blood,30,blood_High light scatter reticulocyte percentage
ischemia,5,blood,31,blood_Mean corpuscular volume
ischemia,5,blood,32,blood_Platelet distribution width
ischemia,5,blood,33,blood_Nucleated red blood cell percentage
ischemia,5,blood,34,blood_Mean platelet (thrombocyte) volume
ischemia,5,blood,35,blood_Platelet crit
ischemia,5,blood,36,blood_Reticulocyte count
ischemia,5,blood,37,blood_Eosinophill percentage
ischemia,5,blood,38,blood_Eosinophill count
ischemia,5,blood,39,blood_Nucleated red blood cell count
ischemia,5,blood,40,blood_Basophill percentage
ischemia,5,blood,41,blood_Apolipoprotein A
ischemia,5,blood,42,blood_Alkaline phosphatase
ischemia,5,blood,43,blood_Basophill count
ischemia,5,blood,44,blood_Mean corpuscular haemoglobin concentration
ischemia,5,blood,45,blood_Immature reticulocyte fraction
ischemia,5,blood,46,blood_Neutrophill count
ischemia,5,blood,47,blood_Monocyte percentage
ischemia,5,blood,48,blood_Mean reticulocyte volume
ischemia,5,blood,49,blood_Platelet count
ischemia,5,blood,50,blood_Vitamin D
ischemia,5,combined,1,olink_gdf15
ischemia,5,combined,2,olink_tnfrsf10b
ischemia,5,combined,3,olink_cdhr2
ischemia,5,combined,4,olink_mmp12
ischemia,5,combined,5,olink_cst5
ischemia,5,combined,6,olink_ntprobnp
ischemia,5,combined,7,blood_Gamma glutamyltransferase
ischemia,5,combined,8,olink_fcar
ischemia,5,combined,9,olink_cntn2
ischemia,5,combined,10,olink_lrfn2
ischemia,5,combined,11,olink_clec4c
ischemia,5,combined,12,olink_pi16
ischemia,5,combined,13,olink_eri1
ischemia,5,combined,14,olink_vmo1
ischemia,5,combined,15,olink_itga2
ischemia,5,combined,16,olink_il16
ischemia,5,combined,17,olink_fshb
ischemia,5,combined,18,olink_lilra5
ischemia,5,combined,19,olink_ly6d
ischemia,5,combined,20,olink_nos2
ischemia,5,combined,21,olink_map4k5
ischemia,5,combined,22,olink_ogn
ischemia,5,combined,23,olink_pde4d
ischemia,5,combined,24,olink_tff2
ischemia,5,combined,25,olink_lrrc25
ischemia,5,combined,26,olink_fas
ischemia,5,combined,27,olink_sct
ischemia,5,combined,28,olink_pglyrp4
ischemia,5,combined,29,olink_mmp7
ischemia,5,combined,30,olink_pon2
ischemia,5,combined,31,olink_atp5po
ischemia,5,combined,32,olink_klrb1
ischemia,5,combined,33,olink_art3
ischemia,5,combined,34,olink_adgrg2
ischemia,5,combined,35,olink_cdc123
ischemia,5,combined,36,olink_ren
ischemia,5,combined,37,olink_hgf
ischemia,5,combined,38,olink_nppb
ischemia,5,combined,39,olink_eif2s2
ischemia,5,combined,40,olink_egln1
ischemia,5,combined,41,olink_col18a1
ischemia,5,combined,42,olink_klk4
ischemia,5,combined,43,olink_notch1
ischemia,5,combined,44,olink_sh3gl3
ischemia,5,combined,45,olink_ace2
ischemia,5,combined,46,olink_mpi
ischemia,5,combined,47,olink_naprt
ischemia,5,combined,48,olink_mdga1
ischemia,5,combined,49,olink_il6
ischemia,5,combined,50,olink_furin
ischemia,10,protein,1,olink_gdf15
ischemia,10,protein,2,olink_tnfrsf10b
ischemia,10,protein,3,olink_igsf9
ischemia,10,protein,4,olink_ren
ischemia,10,protein,5,olink_mmp12
ischemia,10,protein,6,olink_ntprobnp
ischemia,10,protein,7,olink_eddm3b
ischemia,10,protein,8,olink_ccl7
ischemia,10,protein,9,olink_prss8
ischemia,10,protein,10,olink_prr5
ischemia,10,protein,11,olink_arhgap30
ischemia,10,protein,12,olink_spint3
ischemia,10,protein,13,olink_eda2r
ischemia,10,protein,14,olink_insl3
ischemia,10,protein,15,olink_pdp1
ischemia,10,protein,16,olink_acrv1
ischemia,10,protein,17,olink_casp10
ischemia,10,protein,18,olink_ace2
ischemia,10,protein,19,olink_rbp5
ischemia,10,protein,20,olink_tdp1
ischemia,10,protein,21,olink_prap1
ischemia,10,protein,22,olink_gcg
ischemia,10,protein,23,olink_cdh5
ischemia,10,protein,24,olink_dmp1
ischemia,10,protein,25,olink_sema4c
ischemia,10,protein,26,olink_gid8
ischemia,10,protein,27,olink_igdcc4
ischemia,10,protein,28,olink_pcdh1
ischemia,10,protein,29,olink_dclre1c
ischemia,10,protein,30,olink_mfap3l
ischemia,10,protein,31,olink_cd200
ischemia,10,protein,32,olink_gsn
ischemia,10,protein,33,olink_pon3
ischemia,10,protein,34,olink_sdc1
ischemia,10,protein,35,olink_klk4
ischemia,10,protein,36,olink_enpp6
ischemia,10,protein,37,olink_pqbp1
ischemia,10,protein,38,olink_adgrg2
ischemia,10,protein,39,olink_clec4m
ischemia,10,protein,40,olink_ddhd2
ischemia,10,protein,41,olink_milr1
ischemia,10,protein,42,olink_tgfa
ischemia,10,protein,43,olink_pamr1
ischemia,10,protein,44,olink_gh2
ischemia,10,protein,45,olink_egflam
ischemia,10,protein,46,olink_cxadr
ischemia,10,protein,47,olink_kiaa2013
ischemia,10,protein,48,olink_agrn
ischemia,10,protein,49,olink_wfikkn2
ischemia,10,protein,50,olink_ptprs
ischemia,10,blood,1,blood_Cystatin C
ischemia,10,blood,2,blood_Cholesterol
ischemia,10,blood,3,blood_High light scatter reticulocyte percentage
ischemia,10,blood,4,blood_Triglycerides
ischemia,10,blood,5,blood_Platelet distribution width
ischemia,10,blood,6,blood_HDL cholesterol
ischemia,10,blood,7,blood_Urate
ischemia,10,blood,8,blood_Testosterone
ischemia,10,blood,9,blood_Monocyte count
ischemia,10,blood,10,blood_Lipoprotein A
ischemia,10,blood,11,blood_Direct bilirubin
ischemia,10,blood,12,blood_Total bilirubin
ischemia,10,blood,13,blood_White blood cell (leukocyte) count
ischemia,10,blood,14,blood_Red blood cell (erythrocyte) count
ischemia,10,blood,15,blood_Mean reticulocyte volume
ischemia,10,blood,16,blood_C-reactive protein
ischemia,10,blood,17,blood_SHBG
ischemia,10,blood,18,blood_Mean corpuscular haemoglobin
ischemia,10,blood,19,blood_Albumin
ischemia,10,blood,20,blood_Mean sphered cell volume
ischemia,10,blood,21,blood_IGF-1
ischemia,10,blood,22,blood_Glycated haemoglobin (HbA1c)
ischemia,10,blood,23,blood_Eosinophill percentage
ischemia,10,blood,24,blood_Haematocrit percentage
ischemia,10,blood,25,blood_Calcium
ischemia,10,blood,26,blood_Glucose
ischemia,10,blood,27,blood_LDL direct
ischemia,10,blood,28,blood_Basophill count
ischemia,10,blood,29,blood_Mean corpuscular volume
ischemia,10,blood,30,blood_Apolipoprotein B
ischemia,10,blood,31,blood_Neutrophill count
ischemia,10,blood,32,blood_Lymphocyte percentage
ischemia,10,blood,33,blood_Oestradiol
ischemia,10,blood,34,blood_Reticulocyte percentage
ischemia,10,blood,35,blood_Total protein
ischemia,10,blood,36,blood_Rheumatoid factor
ischemia,10,blood,37,blood_Phosphate
ischemia,10,blood,38,blood_Creatinine
ischemia,10,blood,39,blood_Apolipoprotein A
ischemia,10,blood,40,blood_Alkaline phosphatase
ischemia,10,blood,41,blood_Alanine aminotransferase
ischemia,10,blood,42,blood_Gamma glutamyltransferase
ischemia,10,blood,43,blood_Urea
ischemia,10,blood,44,blood_Platelet count
ischemia,10,blood,45,blood_Platelet crit
ischemia,10,blood,46,blood_Red blood cell (erythrocyte) distribution width
ischemia,10,blood,47,blood_Aspartate aminotransferase
ischemia,10,blood,48,blood_Reticulocyte count
ischemia,10,blood,49,blood_Vitamin D
ischemia,10,blood,50,blood_Basophill percentage
ischemia,10,combined,1,olink_gdf15
ischemia,10,combined,2,olink_tnfrsf10b
ischemia,10,combined,3,olink_igsf9
ischemia,10,combined,4,olink_ren
ischemia,10,combined,5,olink_mmp12
ischemia,10,combined,6,olink_ntprobnp
ischemia,10,combined,7,olink_eddm3b
ischemia,10,combined,8,olink_ccl7
ischemia,10,combined,9,olink_prss8
ischemia,10,combined,10,olink_prr5
ischemia,10,combined,11,olink_arhgap30
ischemia,10,combined,12,olink_spint3
ischemia,10,combined,13,olink_eda2r
ischemia,10,combined,14,olink_insl3
ischemia,10,combined,15,olink_pdp1
ischemia,10,combined,16,olink_acrv1
ischemia,10,combined,17,olink_casp10
ischemia,10,combined,18,olink_ace2
ischemia,10,combined,19,olink_rbp5
ischemia,10,combined,20,olink_tdp1
ischemia,10,combined,21,olink_prap1
ischemia,10,combined,22,olink_gcg
ischemia,10,combined,23,olink_cdh5
ischemia,10,combined,24,olink_dmp1
ischemia,10,combined,25,olink_sema4c
ischemia,10,combined,26,olink_gid8
ischemia,10,combined,27,olink_igdcc4
